orig;dest;fluxo
ESPIGÃO D'OESTE;NOVA BRASILÂNDIA D'OESTE;37,4980794470493
ESPIGÃO D'OESTE;PIMENTA BUENO;113,178387336069
ESPIGÃO D'OESTE;VILHENA;43,1008378713809
ESPIGÃO D'OESTE;SÃO MIGUEL DO GUAPORÉ;10,587284596492
ESPIGÃO D'OESTE;ALTO ALEGRE DOS PARECIS;9,3910293828378
ESPIGÃO D'OESTE;BURITIS;10,9557314918294
ESPIGÃO D'OESTE;MINISTRO ANDREAZZA;11,2355308739302
ESPIGÃO D'OESTE;PACARAIMA;20,6722980736222
ESPIGÃO D'OESTE;ARIPUANÃ;21,8315731859686
ESPIGÃO D'OESTE;CAMPO VERDE;10,8097011824211
ESPIGÃO D'OESTE;COLNIZA;21,9345349746291
ESPIGÃO D'OESTE;JACIARA;9,7663509218316
ESPIGÃO D'OESTE;VÁRZEA GRANDE;29,2990527654948
ESPIGÃO D'OESTE;OUTROS;47,7368711345482
ESPIGÃO D'OESTE;IGNORADO;25,0946426001277
GUAJARÁ-MIRIM;COSTA MARQUES;151,315794005939
GUAJARÁ-MIRIM;JI-PARANÁ;9,4333795941148
GUAJARÁ-MIRIM;OURO PRETO DO OESTE;35,9928414441872
GUAJARÁ-MIRIM;PORTO VELHO;11,0346066355221
GUAJARÁ-MIRIM;VILHENA;28,1808227485431
GUAJARÁ-MIRIM;NOVA MAMORÉ;43,8953559177573
GUAJARÁ-MIRIM;RIO BRANCO;19,9513012205178
GUAJARÁ-MIRIM;HUMAITÁ;5,2217137957838
GUAJARÁ-MIRIM;RONDONÓPOLIS;9,8556068116238
GUAJARÁ-MIRIM;OUTROS;64,4370822076277
GUAJARÁ-MIRIM;N�O MIGRANTE;11,0948584048827
GUAJARÁ-MIRIM;IGNORADO;9,9717927771004
JARU;ARIQUEMES;9,2707830788559
JARU;MACHADINHO D'OESTE;27,677757097885
JARU;OURO PRETO DO OESTE;162,285088677645
JARU;PIMENTA BUENO;44,0517379401728
JARU;PORTO VELHO;112,817948759368
JARU;GOVERNADOR JORGE TEIXEIRA;84,2922569437065
JARU;MIRANTE DA SERRA;10,3926916545145
JARU;NOVA UNIÃO;76,2382790219116
JARU;THEOBROMA;83,4196556796175
JARU;URUPÁ;10,8002391302387
JARU;VALE DO ANARI;35,204565410349
JARU;RIO BRANCO;8,6934745802012
JARU;TAILÂNDIA;12,9943927152404
JARU;BARRA DO CORDA;8,4553148783181
JARU;COLNIZA;13,5846481902186
JARU;RESERVA DO CABAÇAL;10,7843648649961
JARU;RONDONÓPOLIS;12,5269895844737
JARU;SALTO DO CÉU;45,3534042998816
JARU;OUTROS;107,050638412257
JARU;N�O MIGRANTE;95,1274951909081
JARU;IGNORADO;77,4888907821185
JI-PARANÁ;ARIQUEMES;29,2085482943173
JI-PARANÁ;CACOAL;74,255616092944
JI-PARANÁ;CEREJEIRAS;92,1234361815914
JI-PARANÁ;COLORADO DO OESTE;5,6137688988484
JI-PARANÁ;ESPIGÃO D'OESTE;10,3918078645174
JI-PARANÁ;JARÚ;152,624972070617
JI-PARANÁ;MACHADINHO D'OESTE;84,8568807607378
JI-PARANÁ;NOVA BRASILÂNDIA D'OESTE;52,292596938825
JI-PARANÁ;OURO PRETO DO OESTE;128,137661249965
JI-PARANÁ;PIMENTA BUENO;8,5379289181734
JI-PARANÁ;PORTO VELHO;62,4386362682773
JI-PARANÁ;PRESIDENTE MÉDICI;203,517768199639
JI-PARANÁ;ROLIM DE MOURA;92,9486767707144
JI-PARANÁ;VILHENA;15,6999611287486
JI-PARANÁ;SÃO MIGUEL DO GUAPORÉ;35,9536248084664
JI-PARANÁ;NOVA MAMORÉ;8,7411588378043
JI-PARANÁ;ALVORADA D'OESTE;81,5213985755099
JI-PARANÁ;BURITIS;93,2457847282738
JI-PARANÁ;MINISTRO ANDREAZZA;7,0000000000012
JI-PARANÁ;MIRANTE DA SERRA;56,341450284811
JI-PARANÁ;NOVA UNIÃO;9,8877907996368
JI-PARANÁ;PARECIS;9,1981527194328
JI-PARANÁ;SÃO FELIPE D'OESTE;12,2697257786044
JI-PARANÁ;SERINGUEIRAS;17,3093840575903
JI-PARANÁ;TEIXEIRÓPOLIS;18,3069604144501
JI-PARANÁ;URUPÁ;77,809952551568
JI-PARANÁ;VALE DO ANARI;10,3667111367299
JI-PARANÁ;VALE DO PARAÍSO;7,1462143859095
JI-PARANÁ;RIO BRANCO;37,4635638013469
JI-PARANÁ;SENA MADUREIRA;7,0252104438337
JI-PARANÁ;HUMAITÁ;17,5142819423908
JI-PARANÁ;BOA VISTA;17,7526698654478
JI-PARANÁ;ALTAMIRA;23,5341749403484
JI-PARANÁ;NOVA ESPERANÇA DO PIRIÁ;10,0008183191909
JI-PARANÁ;XINGUARA;11,522473208515
JI-PARANÁ;GURUPI;11,6090373211806
JI-PARANÁ;PALMAS;10,4531561139234
JI-PARANÁ;COLNIZA;13,0504864112932
JI-PARANÁ;COMODORO;26,2730891056231
JI-PARANÁ;CUIABÁ;40,8558442467865
JI-PARANÁ;DENISE;8,2542342206441
JI-PARANÁ;MIRASSOL D'OESTE;24,3674980946936
JI-PARANÁ;PARANATINGA;10,2652126632364
JI-PARANÁ;RONDONÓPOLIS;33,026130207945
JI-PARANÁ;TANGARÁ DA SERRA;7,7986596608005
JI-PARANÁ;OUTROS;559,186480263202
JI-PARANÁ;N�O MIGRANTE;75,9217981463924
JI-PARANÁ;IGNORADO;58,9549403562856
JI-PARANÁ;N�O SABE MUNIC�PIO;79,1729363372897
MACHADINHO D'OESTE;ARIQUEMES;63,0379630041508
MACHADINHO D'OESTE;COSTA MARQUES;8,90536490584
MACHADINHO D'OESTE;ESPIGÃO D'OESTE;10,2459583666379
MACHADINHO D'OESTE;JARÚ;94,5744576921897
MACHADINHO D'OESTE;JI-PARANÁ;65,1326742388263
MACHADINHO D'OESTE;PORTO VELHO;42,8223279022053
MACHADINHO D'OESTE;PRESIDENTE MÉDICI;10,2459583666379
MACHADINHO D'OESTE;ROLIM DE MOURA;8,7187384583716
MACHADINHO D'OESTE;ALVORADA D'OESTE;11,0275241757171
MACHADINHO D'OESTE;BURITIS;19,1562829989219
MACHADINHO D'OESTE;CANDEIAS DO JAMARI;21,1729004426211
MACHADINHO D'OESTE;ITAPUÃ DO OESTE;21,1193817180632
MACHADINHO D'OESTE;THEOBROMA;6,5564054434566
MACHADINHO D'OESTE;VALE DO ANARI;32,9528249350614
MACHADINHO D'OESTE;RIO BRANCO;7,0862347653592
MACHADINHO D'OESTE;ARENÁPOLIS;10,5596908590316
MACHADINHO D'OESTE;CÁCERES;10,1645153324898
MACHADINHO D'OESTE;NOVA MONTE VERDE;14,4022397993487
MACHADINHO D'OESTE;OUTROS;166,089936234728
MACHADINHO D'OESTE;N�O SABE MUNIC�PIO;10,2901454261744
NOVA BRASILÂNDIA D'OESTE;ALTA FLORESTA D'OESTE;21,5914378696487
NOVA BRASILÂNDIA D'OESTE;CACOAL;5,1789711978291
NOVA BRASILÂNDIA D'OESTE;COSTA MARQUES;23,337828066826
NOVA BRASILÂNDIA D'OESTE;JI-PARANÁ;24,9060307530671
NOVA BRASILÂNDIA D'OESTE;PIMENTA BUENO;24,3652400769092
NOVA BRASILÂNDIA D'OESTE;PORTO VELHO;27,6795009416681
NOVA BRASILÂNDIA D'OESTE;PRESIDENTE MÉDICI;30,8936765700749
NOVA BRASILÂNDIA D'OESTE;ROLIM DE MOURA;65,6648110059181
NOVA BRASILÂNDIA D'OESTE;SÃO MIGUEL DO GUAPORÉ;12,5341135688951
NOVA BRASILÂNDIA D'OESTE;ALVORADA D'OESTE;15,3165971552886
NOVA BRASILÂNDIA D'OESTE;ALTO ALEGRE DOS PARECIS;5,1680760740668
NOVA BRASILÂNDIA D'OESTE;NOVO HORIZONTE DO OESTE;11,8274989229841
NOVA BRASILÂNDIA D'OESTE;SÃO FRANCISCO DO GUAPORÉ;21,5750252101692
NOVA BRASILÂNDIA D'OESTE;URUPÁ;5,5370765178462
NOVA BRASILÂNDIA D'OESTE;ITAITUBA;4,3446866612045
NOVA BRASILÂNDIA D'OESTE;OUTROS;58,2749623949694
NOVA BRASILÂNDIA D'OESTE;IGNORADO;21,443225699581
OURO PRETO DO OESTE;ARIQUEMES;38,0230472193239
OURO PRETO DO OESTE;CACOAL;16,7911380186675
OURO PRETO DO OESTE;COSTA MARQUES;8,3957967586975
OURO PRETO DO OESTE;JARÚ;63,9686112850609
OURO PRETO DO OESTE;JI-PARANÁ;51,1898726935182
OURO PRETO DO OESTE;MACHADINHO D'OESTE;24,0026958223984
OURO PRETO DO OESTE;NOVA BRASILÂNDIA D'OESTE;12,3542914300399
OURO PRETO DO OESTE;PRESIDENTE MÉDICI;12,2100728793837
OURO PRETO DO OESTE;NOVA MAMORÉ;10,4310142868775
OURO PRETO DO OESTE;ALVORADA D'OESTE;13,256199665704
OURO PRETO DO OESTE;BURITIS;11,3629089432326
OURO PRETO DO OESTE;CACAULÂNDIA;9,948330228323
OURO PRETO DO OESTE;MIRANTE DA SERRA;36,0669926816597
OURO PRETO DO OESTE;MONTE NEGRO;58,4954173167495
OURO PRETO DO OESTE;NOVA UNIÃO;23,8284454675959
OURO PRETO DO OESTE;SÃO FRANCISCO DO GUAPORÉ;38,8619442954057
OURO PRETO DO OESTE;TEIXEIRÓPOLIS;19,5115274950196
OURO PRETO DO OESTE;RIO BRANCO;10,1146155452038
OURO PRETO DO OESTE;PLACAS;19,6619476006928
OURO PRETO DO OESTE;COLNIZA;10,9818540417658
OURO PRETO DO OESTE;JUÍNA;11,8414939224471
OURO PRETO DO OESTE;OUTROS;155,158317635349
OURO PRETO DO OESTE;N�O MIGRANTE;54,8286506153065
OURO PRETO DO OESTE;IGNORADO;34,0963840811426
OURO PRETO DO OESTE;N�O SABE MUNIC�PIO;8,0667551681976
PIMENTA BUENO;ALTA FLORESTA D'OESTE;7,3499169160813
PIMENTA BUENO;CACOAL;61,540301644368
PIMENTA BUENO;COSTA MARQUES;10,0751689492776
PIMENTA BUENO;ESPIGÃO D'OESTE;149,076007506958
PIMENTA BUENO;MACHADINHO D'OESTE;5,5092348090379
PIMENTA BUENO;NOVA BRASILÂNDIA D'OESTE;47,8188230672356
PIMENTA BUENO;OURO PRETO DO OESTE;30,5965379121393
PIMENTA BUENO;PORTO VELHO;35,5829205887364
PIMENTA BUENO;ROLIM DE MOURA;44,5398447913599
PIMENTA BUENO;BURITIS;76,0927700487774
PIMENTA BUENO;CHUPINGUAIA;9,6016423396304
PIMENTA BUENO;PARECIS;46,4387448383395
PIMENTA BUENO;PRIMAVERA DE RONDÔNIA;46,3989505729872
PIMENTA BUENO;SÃO FELIPE D'OESTE;80,0027096861211
PIMENTA BUENO;APUÍ;28,0083611874861
PIMENTA BUENO;HUMAITÁ;24,502101453522
PIMENTA BUENO;MANAUS;13,4774029184763
PIMENTA BUENO;BENEDITO LEITE;9,3361203958287
PIMENTA BUENO;SÃO LUÍS;11,4598305227062
PIMENTA BUENO;COLÍDER;10,2377403131516
PIMENTA BUENO;MIRASSOL D'OESTE;10,0751689492776
PIMENTA BUENO;PONTES E LACERDA;33,6873897276417
PIMENTA BUENO;TANGARÁ DA SERRA;8,3479701789497
PIMENTA BUENO;OUTROS;178,265676108565
PIMENTA BUENO;IGNORADO;53,4491657381875
PIMENTA BUENO;N�O SABE MUNIC�PIO;38,3108881671302
PORTO VELHO;ALTA FLORESTA D'OESTE;35,0530998180292
PORTO VELHO;ARIQUEMES;237,735788563778
PORTO VELHO;CACOAL;72,731405334195
PORTO VELHO;CEREJEIRAS;47,1562153607056
PORTO VELHO;COSTA MARQUES;109,745863663112
PORTO VELHO;ESPIGÃO D'OESTE;16,4354208434548
PORTO VELHO;GUAJARÁ-MIRIM;267,781546014887
PORTO VELHO;JARÚ;242,932519434309
PORTO VELHO;JI-PARANÁ;368,049867442299
PORTO VELHO;MACHADINHO D'OESTE;77,0392156350773
PORTO VELHO;NOVA BRASILÂNDIA D'OESTE;36,4162631500876
PORTO VELHO;OURO PRETO DO OESTE;75,4378606780386
PORTO VELHO;PIMENTA BUENO;30,6389945939336
PORTO VELHO;ROLIM DE MOURA;93,4961298473308
PORTO VELHO;VILHENA;108,575508426446
PORTO VELHO;SÃO MIGUEL DO GUAPORÉ;18,6293031564103
PORTO VELHO;NOVA MAMORÉ;56,9371738141616
PORTO VELHO;ALVORADA D'OESTE;29,7643341018454
PORTO VELHO;ALTO ALEGRE DOS PARECIS;84,0598178861851
PORTO VELHO;ALTO PARAÍSO;11,4859718921844
PORTO VELHO;BURITIS;180,514556277151
PORTO VELHO;NOVO HORIZONTE DO OESTE;40,8275379960453
PORTO VELHO;CANDEIAS DO JAMARI;3,0000000000054
PORTO VELHO;GOVERNADOR JORGE TEIXEIRA;36,8346091553979
PORTO VELHO;ITAPUÃ DO OESTE;9,0017759403715
PORTO VELHO;SÃO FRANCISCO DO GUAPORÉ;13,2703720719038
PORTO VELHO;URUPÁ;108,814249793397
PORTO VELHO;VALE DO PARAÍSO;10,4341552854842
PORTO VELHO;ACRELÂNDIA;3,0000000000054
PORTO VELHO;BRASILÉIA;23,8137791706562
PORTO VELHO;CRUZEIRO DO SUL;179,888672015635
PORTO VELHO;PLÁCIDO DE CASTRO;58,2461823844604
PORTO VELHO;RIO BRANCO;414,907240705583
PORTO VELHO;SENADOR GUIOMARD;68,562664782382
PORTO VELHO;SENA MADUREIRA;45,8708344019333
PORTO VELHO;TARAUACÁ;8,7979202034142
PORTO VELHO;PORTO ACRE;19,5721185385305
PORTO VELHO;BOCA DO ACRE;8,6616331833921
PORTO VELHO;HUMAITÁ;430,775564243952
PORTO VELHO;ITACOATIARA;12,4401773241818
PORTO VELHO;LÁBREA;293,261174411715
PORTO VELHO;MANACAPURU;24,8803546483636
PORTO VELHO;MANAUS;258,770495415864
PORTO VELHO;MANICORÉ;163,253023550865
PORTO VELHO;NOVA OLINDA DO NORTE;35,0755003418696
PORTO VELHO;NOVO ARIPUANÃ;8,3671602183667
PORTO VELHO;BOA VISTA;29,7905890019797
PORTO VELHO;ALTAMIRA;23,8454317882438
PORTO VELHO;BRAGANÇA;8,3426121372983
PORTO VELHO;ITAITUBA;8,0801247498635
PORTO VELHO;MARABÁ;39,4419496992532
PORTO VELHO;ALTAMIRA DO MARANHÃO;10,9768115340095
PORTO VELHO;BACABAL;7,6080681966445
PORTO VELHO;BARRA DO CORDA;8,7489508051914
PORTO VELHO;BOM JARDIM;10,9907681756812
PORTO VELHO;CAXIAS;19,0420185310755
PORTO VELHO;CODÓ;8,5011532413616
PORTO VELHO;COELHO NETO;29,839550235261
PORTO VELHO;CURURUPU;8,2245148900064
PORTO VELHO;FORTUNA;7,6569802482453
PORTO VELHO;GONÇALVES DIAS;19,4084331183029
PORTO VELHO;LAGO DA PEDRA;90,2296507062811
PORTO VELHO;LAGO VERDE;12,0302986802731
PORTO VELHO;MAGALHÃES DE ALMEIDA;8,867567828589
PORTO VELHO;PEDREIRAS;10,6436888237677
PORTO VELHO;PINHEIRO;20,4234559684074
PORTO VELHO;POÇÃO DE PEDRAS;19,2774260062654
PORTO VELHO;SANTA LUZIA DO PARUÁ;7,9948992686197
PORTO VELHO;SÃO FRANCISCO DO MARANHÃO;13,7368944960715
PORTO VELHO;SÃO LUÍS;24,9524883447264
PORTO VELHO;TURIAÇU;12,0390824311234
PORTO VELHO;VARGEM GRANDE;12,6527844527992
PORTO VELHO;ZÉ DOCA;14,8120671200893
PORTO VELHO;BARRA DO GARÇAS;16,1312613917731
PORTO VELHO;CÁCERES;9,2298516387003
PORTO VELHO;CAMPINÁPOLIS;17,6076169185564
PORTO VELHO;CAMPOS DE JÚLIO;11,3179214940221
PORTO VELHO;CUIABÁ;128,39716896297
PORTO VELHO;GUARANTÃ DO NORTE;8,75296282811
PORTO VELHO;JUARA;14,6211624455494
PORTO VELHO;VILA BELA DA SANTÍSSIMA TRINDADE;40,3726569797862
PORTO VELHO;PONTES E LACERDA;41,255330852884
PORTO VELHO;SAPEZAL;36,4062069540267
PORTO VELHO;SORRISO;6,8116226124029
PORTO VELHO;TANGARÁ DA SERRA;23,6300689639874
PORTO VELHO;VÁRZEA GRANDE;87,8250739587792
PORTO VELHO;OUTROS;1596,62973850438
PORTO VELHO;N�O MIGRANTE;95,7800645915475
PORTO VELHO;IGNORADO;359,68765122362
PORTO VELHO;N�O SABE MUNIC�PIO;100,333936158134
PRESIDENTE MÉDICI;CACOAL;50,398949292443
PRESIDENTE MÉDICI;COSTA MARQUES;9,8723812510492
PRESIDENTE MÉDICI;JI-PARANÁ;86,882074862057
PRESIDENTE MÉDICI;NOVA BRASILÂNDIA D'OESTE;10,630838694609
PRESIDENTE MÉDICI;PIMENTA BUENO;18,4567555097282
PRESIDENTE MÉDICI;ALVORADA D'OESTE;17,7886239092058
PRESIDENTE MÉDICI;ALTO ALEGRE DOS PARECIS;10,919062825868
PRESIDENTE MÉDICI;BURITIS;31,6312819245708
PRESIDENTE MÉDICI;NOVO HORIZONTE DO OESTE;18,324272941096
PRESIDENTE MÉDICI;SÃO FRANCISCO DO GUAPORÉ;22,9096197289822
PRESIDENTE MÉDICI;MANAUS;36,1665816531504
PRESIDENTE MÉDICI;CURURUPU;2,8538149159491
PRESIDENTE MÉDICI;MARACAÇUMÉ;3,7847232110827
PRESIDENTE MÉDICI;SANTA HELENA;9,209949704127
PRESIDENTE MÉDICI;SANTA LUZIA DO PARUÁ;6,3381170859866
PRESIDENTE MÉDICI;CÁCERES;7,1403481662711
PRESIDENTE MÉDICI;CUIABÁ;19,8488352672576
PRESIDENTE MÉDICI;POCONÉ;10,5739299777979
PRESIDENTE MÉDICI;OUTROS;70,1115030305968
PRESIDENTE MÉDICI;N�O MIGRANTE;10,5935222789904
PRESIDENTE MÉDICI;IGNORADO;2,9294647505267
PRESIDENTE MÉDICI;N�O SABE MUNIC�PIO;3,069983234709
